index,tx_id,azimuth,distance_ring,distance_km,num_distance_points,frequency_ghz,time_percentage,polarization,antenna_height_tx_m,antenna_height_rx_m,tx_lat,tx_lon,rx_lat,rx_lon,Lb,Ep,elapsed_s
831,TX_0001,190.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.291350926394935,-13.416713988391411,107.09167046296083,91.35317972582568,0.0004213329999984694
832,TX_0001,195.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.292401064801203,-13.421383953102394,107.09167046296083,91.35317972582568,0.0003933339999981911
833,TX_0001,200.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.293851464058172,-13.425944053708244,107.09167046296083,91.35317972582568,0.00038970800000015515
834,TX_0001,205.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.295691092773922,-13.430359597163186,107.09167046296083,91.35317972582568,0.0004080420000001084
835,TX_0001,210.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.29790595804797,-13.43459698832192,107.09167046296083,91.35317972582568,0.000393250000001899
836,TX_0001,215.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.300479211732645,-13.43862398532287,107.09167046296083,91.35317972582568,0.0003972090000026185
837,TX_0001,220.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.303391278408718,-13.44240994474868,107.09167046296083,91.35317972582568,0.0004007499999971742
838,TX_0001,225.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.306620004108705,-13.445926054704795,107.09167046296083,91.35317972582568,0.0003999579999991454
839,TX_0001,230.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.310140824663486,-13.449145554046414,107.09167046296083,91.35317972582568,0.0004029170000023896
840,TX_0001,235.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.313926952398681,-13.452043936087021,107.09167046296083,91.35317972582568,0.00041329200000106425
841,TX_0001,240.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.317949579767317,-13.454599135237158,107.09167046296083,91.35317972582568,0.0003852500000007808
842,TX_0001,245.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.322178098376165,-13.45679169514938,107.09167046296083,91.35317972582568,0.0003911250000001587
843,TX_0001,250.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.326580331745186,-13.458604917083576,107.09167046296083,91.35317972582568,0.00041274999999885154
844,TX_0001,255.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.331122780034512,-13.460024987355043,107.09167046296083,91.35317972582568,0.00041083299999655765
845,TX_0001,260.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.335770874881058,-13.461041082884726,107.09167046296083,91.35317972582568,0.00040429199999891807
846,TX_0001,265.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.340489242409072,-13.461645454035924,107.09167046296083,91.35317972582568,0.00040395899999978724
847,TX_0001,270.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.34524197241536,-13.461833484093065,107.09167046296083,91.35317972582568,0.0003994170000005681
848,TX_0001,275.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.349992891681671,-13.461603724914989,107.09167046296083,91.35317972582568,0.0003811660000003769
849,TX_0001,280.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.354705839334045,-13.460957908475754,107.09167046296083,91.35317972582568,0.0004099579999987668
850,TX_0001,285.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.35934494215182,-13.4599009341894,107.09167046296083,91.35317972582568,0.00041366600000003473
851,TX_0001,290.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.363874887728263,-13.458440832099726,107.09167046296083,91.35317972582568,0.0003967080000002454
852,TX_0001,295.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.36826119339968,-13.456588702200536,107.09167046296083,91.35317972582568,0.0004060420000016052
853,TX_0001,300.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.37247046889109,-13.454358630334829,107.09167046296083,91.35317972582568,0.00041712499999846386
854,TX_0001,305.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.3764706706732,-13.451767581301194,107.09167046296083,91.35317972582568,0.00039616700000166816
855,TX_0001,310.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.380231346087879,-13.448835269971294,107.09167046296083,91.35317972582568,0.00038770800000165195
856,TX_0001,315.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.383723865376366,-13.445584011391933,107.09167046296083,91.35317972582568,0.00039950000000033015
857,TX_0001,320.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.386921639836308,-13.442038551007835,107.09167046296083,91.35317972582568,0.0004010420000000181
858,TX_0001,325.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.38980032443909,-13.43822587629525,107.09167046296083,91.35317972582568,0.00038291699999959405
859,TX_0001,330.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.392338003357315,-13.434175011240887,107.09167046296083,91.35317972582568,0.00041108299999947917
860,TX_0001,335.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.394515356982733,-13.429916795234044,108.38096442865536,90.06388576013116,0.000406375000000736
861,TX_0001,340.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.396315809156448,-13.42548364806121,118.32904482051697,80.11580536826955,0.0003994160000004854
862,TX_0001,345.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.397725653484688,-13.420909322800686,131.68714994960757,66.75770023917894,0.0004003750000016737
863,TX_0001,350.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.398734157773587,-13.41622864850921,130.7197286979565,67.72512149083002,0.00038829200000023434
864,TX_0001,355.0,6.0,6.029999999999999,203,0.9,50,1,57.0,10.0,9.345,-13.40694,9.399333645784367,-13.411477264672145,136.73259964787943,61.71225054090709,0.00039400000000000546
865,TX_0001,0.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.4041306543958,-13.406670249990109,133.05412580642178,65.39072438236474,0.0004133330000009039
866,TX_0001,5.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.403882183883455,-13.401481559636702,111.57911684612758,86.86573334265894,0.00041304199999814273
867,TX_0001,10.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.403185513221516,-13.396334451270658,137.06660846765294,61.37824172113358,0.000417875000000123
868,TX_0001,15.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.402045950348246,-13.391268115985987,137.08338473515798,61.36146545362854,0.0004017080000018325
869,TX_0001,20.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.400472175291332,-13.386321128355608,138.97596362058675,59.468886568199764,0.00040429099999883533
870,TX_0001,25.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.398476173883903,-13.381531152342928,133.67029832791332,64.7745518608732,0.0004236669999997389
871,TX_0001,30.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.396073146284403,-13.376934654214882,137.0833866832013,61.36146350558522,0.00042287499999815736
872,TX_0001,35.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.393281391004678,-13.372566624655029,137.8128302070583,60.632019981728206,0.00041470800000098507
873,TX_0001,40.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.390122165338052,-13.368460312202608,141.74119334766397,56.70365684112255,0.00041445800000161626
874,TX_0001,45.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.386619523259315,-13.364646970054174,137.4405749452906,61.004275243495925,0.00042191600000052176
875,TX_0001,50.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.382800132040293,-13.361155618159565,144.78004555846624,53.664804630320276,0.0003687089999999671
876,TX_0001,55.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.378693068986697,-13.35801282242399,141.74327337013926,56.701576818647254,0.000419499999999573
877,TX_0001,60.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.374329599852855,-13.355242492694613,138.90929240622287,59.53555778256364,0.000408000000000186
878,TX_0001,65.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.369742940629665,-13.35286570106343,143.81044472815108,54.634405460635435,0.0003717500000028906
879,TX_0001,70.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.364968004526807,-13.35090052186077,138.03213301476444,60.41271717402208,0.00042437500000147566
880,TX_0001,75.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.360041136081632,-13.349361894545462,139.62942042872825,58.815429760058265,0.0004123749999997983
881,TX_0001,80.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.354999834423783,-13.348261510521262,143.08748064439757,55.357369544388945,0.00039549999999977103
882,TX_0001,85.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.349882467805537,-13.34760772472484,143.45023294596254,54.99461724282398,0.00038716599999943924
883,TX_0001,90.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.344727981572614,-13.347405492640616,142.13541858028148,56.30943160850504,0.00040887500000152954
884,TX_0001,95.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.339575601798494,-13.3476563332033,139.14010531680566,59.30474487198086,0.0003887500000026023
885,TX_0001,100.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.334464536836434,-13.34835831785155,130.52691021312341,67.9179399756631,0.0003858339999993632
886,TX_0001,105.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.32943367905764,-13.349506085797376,137.31840170022008,61.12644848856644,0.0003894590000008691
887,TX_0001,110.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.324521309041076,-13.351090885377161,141.60266166224574,56.84218852654078,0.0003994170000005681
888,TX_0001,115.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.319764804460233,-13.353100641152986,137.0749839129363,61.36986627585023,0.00041679199999933303
889,TX_0001,120.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.31520035587541,-13.355520046238817,138.5992674172274,59.84558277155912,0.0003995410000001698
890,TX_0001,125.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.310862691586374,-13.35833067913632,138.94184160809732,59.5030085806892,0.0004080420000001084
891,TX_0001,130.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.306784813630667,-13.361511144181193,137.07497731436936,61.369872874417155,0.00043375000000267505
892,TX_0001,135.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.302997746927621,-13.36503723452404,137.07497510383627,61.36987508495025,0.00041262499999916713
893,TX_0001,140.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.299530303467833,-13.368882116401396,135.05983020696067,63.38501998182585,0.0004002499999984366
894,TX_0001,145.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.29640886333357,-13.373016533293596,125.31897644646571,73.1258737423208,0.0003987090000023841
895,TX_0001,150.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.29365717420784,-13.377409028418006,132.5876641444651,65.85718604432142,0.00038274999999998727
896,TX_0001,155.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.29129617088983,-13.382026183869662,129.40937290183047,69.03547728695605,0.00041995799999838823
897,TX_0001,160.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.289343816182967,-13.38683287459744,119.36818652789013,79.07666366089639,0.00042516699999950447
898,TX_0001,165.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.287814964360432,-13.391792535293739,135.01825231387866,63.426597874907856,0.0003884579999997584
899,TX_0001,170.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.286721248242218,-13.396867438179513,121.74114123041775,76.70370895836876,0.0004041249999993113
900,TX_0001,175.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.286070990739608,-13.40201897958557,125.06570262901788,73.37914755976864,0.000385542000000072
901,TX_0001,180.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.285869141538184,-13.407207973165464,124.28818657065062,74.1566636181359,0.00038583299999928045
902,TX_0001,185.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.286117239400673,-13.412394947525893,110.84755244736138,87.59729774142514,0.00039037499999849956
903,TX_0001,190.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.286813400377426,-13.41754044602727,107.79680814109128,90.64804204769524,0.00040904200000113633
904,TX_0001,195.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.287952332016769,-13.422605326490613,107.79680814109128,90.64804204769524,0.00039341600000142307
905,TX_0001,200.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.289525373470784,-13.427551058547088,107.79680814109128,90.64804204769524,0.00039279199999953107
906,TX_0001,205.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.291520561196553,-13.43234001638329,107.79680814109128,90.64804204769524,0.0004007920000006493
907,TX_0001,210.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.293922719759,-13.436935764669032,107.79680814109128,90.64804204769524,0.0003945829999985051
908,TX_0001,215.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.296713577051582,-13.441303335504262,107.79680814109128,90.64804204769524,0.000397583999998119
909,TX_0001,220.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.299871903065883,-13.445409494287743,107.79680814109128,90.64804204769524,0.0003935840000011126
910,TX_0001,225.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.303373671162616,-13.449222992491936,107.79680814109128,90.64804204769524,0.00041304199999814273
911,TX_0001,230.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.307192240625453,-13.452714805425185,107.79680814109128,90.64804204769524,0.00040483300000104805
912,TX_0001,235.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.31129855911729,-13.455858353173719,107.79680814109128,90.64804204769524,0.0003948330000014266
913,TX_0001,240.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.315661383506896,-13.458629703040733,107.79680814109128,90.64804204769524,0.0004272920000012448
914,TX_0001,245.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.320247517393542,-13.46100775193779,107.79680814109128,90.64804204769524,0.00038408300000014606
915,TX_0001,250.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.325022063529572,-13.462974387333155,107.79680814109128,90.64804204769524,0.00040954199999987395
916,TX_0001,255.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.329948689226523,-13.464514625522344,107.79680814109128,90.64804204769524,0.00040616699999773687
917,TX_0001,260.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.334989902730479,-13.465616726156089,107.79680814109128,90.64804204769524,0.00038983299999983956
918,TX_0001,265.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.340107338467652,-13.466272282139515,107.79680814109128,90.64804204769524,0.00038870899999920994
919,TX_0001,270.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.34526204899216,-13.466476284202107,107.79680814109128,90.64804204769524,0.00039416700000316496
920,TX_0001,275.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.350414801415532,-13.466227159629403,107.79680814109128,90.64804204769524,0.0003860409999987269
921,TX_0001,280.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.355526376061801,-13.46552678484339,107.79680814109128,90.64804204769524,0.00038387500000069963
922,TX_0001,285.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.36055786507329,-13.464380471717318,107.79680814109128,90.64804204769524,0.00039216700000110905
923,TX_0001,290.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.365470968691413,-13.462796927710917,107.79680814109128,90.64804204769524,0.00036970899999744233
924,TX_0001,295.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.370228286952624,-13.460788190112163,107.79680814109128,90.64804204769524,0.0004719169999987116
925,TX_0001,300.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.374793604573417,-13.45836953487027,107.79680814109128,90.64804204769524,0.0003851670000010188
926,TX_0001,305.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.379132166848857,-13.455559360699871,107.79680814109128,90.64804204769524,0.00035037500000001387
927,TX_0001,310.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.383210944456573,-13.452379049326963,107.79680814109128,90.64804204769524,0.0003475000000001671
928,TX_0001,315.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.386998885141772,-13.448852802931562,107.79680814109128,90.64804204769524,0.0003508330000023818
929,TX_0001,320.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.390467150358356,-13.445007460018564,107.79680814109128,90.64804204769524,0.0004303340000006983
930,TX_0001,325.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.393589335055355,-13.440872291115838,107.79680814109128,90.64804204769524,0.00047708299999982273
931,TX_0001,330.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.396341668926553,-13.436478775855361,107.79680814109128,90.64804204769524,0.0004404999999998438
932,TX_0001,335.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.398703197582451,-13.43186036313835,107.79680814109128,90.64804204769524,0.0003799170000000629
933,TX_0001,340.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.400655942257432,-13.427052216217277,115.01421006134002,83.4306401274465,0.00038466700000228116
934,TX_0001,345.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.402185036829273,-13.422090944645463,123.94441532930875,74.50043485947776,0.00038795800000102076
935,TX_0001,350.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.403278841102114,-13.417014325147663,124.79722034598171,73.6476298428048,0.00037662499999768784
936,TX_0001,355.0,6.5,6.54,220,0.9,50,1,57.0,10.0,9.345,-13.40694,9.403929029486115,-13.411861013551578,128.29904413440954,70.14580605437698,0.0003802909999990334
937,TX_0001,0.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.408741751858992,-13.406649139713023,127.20436518729208,71.24048500149443,0.00041208400000058987
938,TX_0001,5.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.408473889496593,-13.401055754093303,127.81076208695396,70.63408810183256,0.00039829199999985576
939,TX_0001,10.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.40772286975658,-13.395507197590595,132.32627185911824,66.11857832966828,0.00041941699999981097
940,TX_0001,15.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.406494415159637,-13.39004571957257,128.96917355786093,69.47567663092559,0.00039833399999977814
941,TX_0001,20.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.404797883437674,-13.384712904605811,123.66384842937217,74.78100175941435,0.00040525000000002365
942,TX_0001,25.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.402646196055382,-13.3795493553756,136.35671867150515,62.08813151728137,0.0004101250000019263
943,TX_0001,30.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.400055739566477,-13.374594383161345,122.65872616147313,75.78612402731339,0.0004152909999994847
944,TX_0001,35.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.397046240564988,-13.369885708239243,138.9271343677424,59.517715821044106,0.00040670799999986684
945,TX_0001,40.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.393640615193888,-13.365459172505112,142.44284760515262,56.002002583633896,0.0004400410000009458
946,TX_0001,45.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.389864794367728,-13.361348466513771,141.14854579665743,57.29630439212909,0.0003934590000014282
947,TX_0001,50.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.385747526051142,-13.357584873017824,143.4728839322845,54.971966256502014,0.00039170799999865835
948,TX_0001,55.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.381320156109672,-13.354197028959113,135.51184191548026,62.93300827330626,0.00039641600000095423
949,TX_0001,60.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.37661638941202,-13.351210707721716,124.95232066441874,73.49252952436778,0.000395958000002139
950,TX_0001,65.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.371672033012326,-13.348648623297176,133.41831731759112,65.0265328711954,0.0003983329999996954
951,TX_0001,70.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.366524723376438,-13.34653025784232,125.37840449731658,73.06644569146994,0.00040641600000057565
952,TX_0001,75.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.361213639736041,-13.344871713928494,142.72233876818947,55.722511420597044,0.0004175830000008318
953,TX_0001,80.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.355779205758536,-13.343685592590395,143.03874866162883,55.40610152715769,0.00042233299999949736
954,TX_0001,85.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.350262781807624,-13.342980898083871,143.22206681640716,55.222783372379354,0.0004050420000005772
955,TX_0001,90.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.344706350139154,-13.342762970057061,128.13591297069553,70.30893721809099,0.00041504200000019864
956,TX_0001,95.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.339152195428595,-13.34303344362956,142.5735475542562,55.87130263453031,0.0004329580000010935
957,TX_0001,100.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.333642583059982,-13.343790237661386,138.52839385564874,59.91645633313777,0.00041433300000193185
958,TX_0001,105.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.32821943762129,-13.345027571279362,137.80293331234952,60.641916876436994,0.0004123339999999587
959,TX_0001,110.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.322924024047763,-13.346736008514252,138.81438037381983,59.63046981496669,0.00040883300000160716
960,TX_0001,115.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.31779663383308,-13.348902530689777,138.4796433480724,59.96520684071413,0.0004275000000006912
961,TX_0001,120.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.312876278688066,-13.351510635995359,139.0463120243096,59.39853816447692,0.0004248750000002133
962,TX_0001,125.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.308200393969148,-13.354540465470322,137.76421479898718,60.680635389799335,0.0004132909999974288
963,TX_0001,130.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.303804554123277,-13.357968954429232,127.76231226378108,70.68253792500543,0.00041716699999838625
964,TX_0001,135.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.299722202304382,-13.361770008167774,139.18306879153167,59.26178139725485,0.0004105420000009019
965,TX_0001,140.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.295984396208208,-13.365914700607362,138.43731726036944,60.00753292841708,0.0003926249999999243
966,TX_0001,145.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.292619572049187,-13.370371494365694,140.07415396241274,58.37069622637378,0.0004098749999990048
967,TX_0001,150.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.289653328465445,-13.375106480581106,134.58284820407098,63.86200198471553,0.0004272920000012448
968,TX_0001,155.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.287108231987064,-13.380083636671756,127.30249063805353,71.14235955073299,0.0003913339999996879
969,TX_0001,160.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.285003645539707,-13.38526510007745,137.77195264951746,60.67289753926906,0.0003888750000022867
970,TX_0001,165.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.283355581281644,-13.390611455913385,124.60830809931716,73.83654208946936,0.0005045000000016842
971,TX_0001,170.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.282176578888478,-13.396082036361756,137.77969668176806,60.66515350701846,0.0004117499999978236
972,TX_0001,175.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.281475610207846,-13.401635229540084,137.77194683397408,60.67290335481243,0.000435292000002363
973,TX_0001,180.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.281258011007242,-13.407228795514627,120.60364955040639,77.84120063838013,0.0004332500000003847
974,TX_0001,185.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.281525440333908,-13.412820187073965,109.14154536883987,89.30330481994665,0.0004207090000001301
975,TX_0001,190.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.282275867797033,-13.418366872842155,108.44897932122625,89.99587086756027,0.0004412910000013426
976,TX_0001,195.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.283503588872028,-13.423826660292999,108.44897932122625,89.99587086756027,0.00043779199999960383
977,TX_0001,200.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.285199268114741,-13.429158016227035,108.44897932122625,89.99587086756027,0.00046358399999846256
978,TX_0001,205.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.287350009962724,-13.434320382290984,108.44897932122625,89.99587086756027,0.0004256250000018724
979,TX_0001,210.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.289939456591924,-13.43927448315531,108.44897932122625,89.99587086756027,0.0004081249999998704
980,TX_0001,215.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.292947912092442,-13.443982625019247,108.44897932122625,89.99587086756027,0.0004205840000004457
981,TX_0001,220.0,7.0,7.05,237,0.9,50,1,57.0,10.0,9.345,-13.40694,9.296352492027607,-13.448408982183526,108.44897932122625,89.99587086756027,0.0004540000000012867
